No.,Time Detected,Endpoint,IP Address,Type,Threat,Infected File,Time Created ,File MD5,Status,Time Fixed,Engine,Antivirus database version,Department
263,19/11/2024 11:15,2F-PC-232,172.22.58.13,Others,Suspicious.Win32.Save.a,e:\ \nastavi\palili.exe,16/01/2014 17:04,9C93E80D01075AFC8B16A536628CA8F3,Isolated successfully.,19/11/2024 11:15,Sangfor Engine Zero,20241100000000.0,DCO
264,19/11/2024 0:57,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,19/11/2024 0:31,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,19/11/2024 0:57,File Reputation Database,20180800000000.0,EME
265,19/11/2024 0:25,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,15/11/2024 21:47,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,19/11/2024 0:25,File Reputation Database,20180800000000.0,EME
266,19/11/2024 0:25,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,15/11/2024 21:47,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,19/11/2024 0:25,File Reputation Database,20180800000000.0,EME
267,18/11/2024 22:00,MSI-Ayedd,192.168.68.103,Cryptomining,Trojan.Win32.Packed.Vk8d,c:\program files (x86)\passper\passper for excel\passper for excel.exe,18/11/2024 22:05,135CE250EE488D3819FFEC289464505E,Pending,18/11/2024 22:00,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,No VLAN found
268,18/11/2024 15:01,1F-PC-004,172.22.58.3,Trojan,Trojan.Win32.Save.a,e:\system volume information\kaspersky internet security 2017 .scr,04/03/2010 7:01,9C040D0916C0E4A2FC59D5A9F688B5DD,Isolated successfully.,18/11/2024 15:01,Sangfor Engine Zero,20241100000000.0,DCO
269,18/11/2024 15:01,1F-PC-004,172.22.58.3,Trojan,Trojan.GenericKD.12402566,e:\system volume information\kaspersky internet security 2017\taskhosts.exe,02/03/2020 17:22,0CF721428235FEFFD48C9A4105143CFC,Pending,18/11/2024 15:01,Gene Analysis Engine,20241100000000.0,DCO
270,18/11/2024 15:01,1F-PC-004,172.22.58.3,Trojan,Trojan.Generic.22213931,e:\system volume information\kaspersky internet security 2017\spoolsvc.exe,02/03/2020 17:22,DB0048BA002E206E0F74EA5A07755965,Pending,18/11/2024 15:01,Gene Analysis Engine,20241100000000.0,DCO
271,18/11/2024 15:01,1F-PC-004,172.22.58.3,Trojan,Trojan.Generic.22489249,e:\system volume information\kaspersky internet security 2017\explorers.exe,02/03/2020 17:22,CEFBE41C4FFBA34E2B943E830DDAC3D1,Pending,18/11/2024 15:01,Gene Analysis Engine,20241100000000.0,DCO
272,18/11/2024 7:01,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Save.a,c:\program files (x86)\medweb\plugin\msvcp140.dll,09/06/2016 22:46,5117BFFCB23A92DFCD2E6D43DF751F8B,Fixed successfully.,18/11/2024 7:01,Sangfor Engine Zero,20180800000000.0,EME
273,15/11/2024 23:26,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,15/11/2024 21:47,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,15/11/2024 23:26,File Reputation Database,20180800000000.0,EME
274,15/11/2024 21:45,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,15/11/2024 21:47,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,15/11/2024 21:45,File Reputation Database,20180800000000.0,EME
275,15/11/2024 13:38,4F-PC-027,172.22.61.195,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
276,15/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\windows\temp\onedrive.exe,01/09/2023 1:31,08B5889AF26C2C16AC90F99F5B36481C,Pending,15/11/2024 13:36,Sangfor Engine Zero,20241100000000.0,RIS-PACS
277,15/11/2024 13:36,hpkkplazadb,172.22.36.13,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,30/08/2023 3:38,65E7F6E26F792FA94E8AF5371FD6331A,Pending,15/11/2024 13:36,Sangfor Engine Zero,20241100000000.0,RIS-PACS
278,15/11/2024 13:36,hpkkplazadb,172.22.36.13,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 6:18,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RIS-PACS
279,15/11/2024 13:09,5F-PC-060,172.22.80.165,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:34,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ADC
280,15/11/2024 13:03,4F-PC-026,172.22.61.140,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
281,15/11/2024 13:02,2F-PC-196,172.22.59.12,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WCT
282,15/11/2024 12:56,4F-PC-007,172.22.61.144,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,05/08/2024 10:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
283,15/11/2024 12:56,hpkkplazaapp,172.22.36.12,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,16/08/2024 17:18,65E7F6E26F792FA94E8AF5371FD6331A,Pending,15/11/2024 12:56,Sangfor Engine Zero,20241100000000.0,RIS-PACS
284,15/11/2024 12:55,3F-PC-118,172.22.4.102,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
285,15/11/2024 12:54,4F-PC-021,172.22.61.138,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
286,15/11/2024 12:54,4F-PC-005,172.22.61.133,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
287,15/11/2024 12:53,4F-PC-040,172.22.60.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIS
288,15/11/2024 12:53,2F-PC-073,172.22.57.192,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
289,15/11/2024 12:52,4F-PC-041,172.22.60.4,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WIS
290,15/11/2024 12:49,2F-PC-200,172.22.58.201,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPH
291,15/11/2024 12:49,4F-PC-025,172.22.61.150,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPM & WPS
292,15/11/2024 12:46,4F-PC-039,172.22.61.196,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
293,15/11/2024 12:46,2F-PC-226,172.22.58.5,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,DCO
294,15/11/2024 12:46,1F-PC-044,172.22.53.24,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RHB
295,15/11/2024 12:44,2F-PC-206,172.22.59.15,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WCT
296,15/11/2024 12:43,1F-PC-205,172.22.54.234,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
297,15/11/2024 12:41,2F-PC-061,172.22.35.3,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
298,15/11/2024 12:41,4F-PC-008,172.22.61.194,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
299,15/11/2024 12:40,4F-PC-043,172.22.60.6,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 9:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIS
300,15/11/2024 12:40,2F-PC-205,172.22.58.194,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,29/11/2024 15:37,Gene Analysis Engine,20241100000000.0,WPH
301,15/11/2024 12:39,hpkkvia2,172.22.68.10,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,MODALITY
302,15/11/2024 12:39,Buffer140,172.22.2.198,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WIFI SSID : STAFF
303,15/11/2024 12:39,2F-PC-177,172.22.57.5,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WMB
304,15/11/2024 12:38,3F-PC-088,172.22.6.22,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
305,15/11/2024 12:38,2F-PC-049,172.22.57.133,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
306,15/11/2024 12:37,2F-PC-041,172.22.57.203,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
307,15/11/2024 12:37,4F-PC-012,172.22.61.142,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
308,15/11/2024 12:36,1F-PC-207,172.22.54.233,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
309,15/11/2024 12:36,HASIL,172.22.50.230,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:34,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
310,15/11/2024 12:36,4F-PC-022,172.22.61.143,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
311,15/11/2024 12:36,2F-PC-088,172.22.35.18,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
312,15/11/2024 12:35,3F-PC-080,172.22.0.102,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
313,15/11/2024 12:35,6F-PC-004,172.22.66.56,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADM
314,15/11/2024 12:35,3F-PC-122,172.22.64.20,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:22,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PAT
315,15/11/2024 12:35,2F-PC-229,172.22.58.71,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,DCO
316,15/11/2024 12:35,6F-PC-048,172.22.66.73,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/03/2024 2:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADM
317,15/11/2024 12:34,2F-PC-060,172.22.35.10,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:30,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
318,15/11/2024 12:34,ECG-INT1,172.22.25.34,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,No VLAN found
319,15/11/2024 12:34,2F-PC-165,172.22.50.241,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
320,15/11/2024 12:34,2F-PC-111,172.22.68.121,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,MODALITY
321,15/11/2024 12:33,JPP-PC-ZAINI,172.22.50.198,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
322,15/11/2024 12:33,1F-PC-196,172.22.54.247,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
323,15/11/2024 12:33,1F-PC-063,172.22.53.8,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RHB
324,15/11/2024 12:33,GF-PC-081,172.22.59.209,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,EME
325,15/11/2024 12:32,3F-PC-093,172.22.64.27,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:59,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PAT
326,15/11/2024 12:32,5F-PC-084,172.22.80.22,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
327,15/11/2024 12:32,2F-PC-053,172.22.35.137,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,06/08/2024 12:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
328,15/11/2024 12:32,2F-PC-050,172.22.35.15,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
329,15/11/2024 12:32,2F-PC-065,172.22.35.9,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
330,15/11/2024 12:32,3F-PC-096,172.22.64.24,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PAT
331,15/11/2024 12:32,1F-PC-045,172.22.53.68,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,RHB
332,15/11/2024 12:32,GF-PC-200,172.22.54.33,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,30/08/2023 5:31,BA416C2377A8DA430F8DE7E982714899,Pending,15/11/2024 12:32,Sangfor Engine Zero,20241100000000.0,OPH
333,15/11/2024 12:31,BUFFER067,172.22.66.6,Others,Gen:Heur.Kelios.1,c:\users\k022669\appdata\roaming\75ain1mo.exe,06/07/2022 13:12,2481B1A178D02579FAE34366BF6B37B7,Pending,15/11/2024 12:31,Gene Analysis Engine,20241100000000.0,ADM
334,15/11/2024 12:31,BUFFER067,172.22.66.6,Others,Gen:Heur.Kelios.1,c:\users\k022669\appdata\roaming\2ozcqrix.exe,06/07/2022 13:11,2481B1A178D02579FAE34366BF6B37B7,Pending,15/11/2024 12:31,Gene Analysis Engine,20241100000000.0,ADM
335,15/11/2024 12:31,6F-PC-065,172.22.66.151,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADM
336,15/11/2024 12:31,3F-PC-108,172.22.64.136,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PAT
337,15/11/2024 12:31,6F-PC-061,172.22.66.8,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADM
338,15/11/2024 12:31,2F-PC-044,172.22.57.138,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PCU
339,15/11/2024 12:31,4F-PC-032,172.22.61.157,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WPM & WPS
340,15/11/2024 12:30,4F-NB-004,172.22.15.187,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:07,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,VENDOR
341,15/11/2024 12:30,2F-PC-058,172.22.57.139,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
342,15/11/2024 12:30,GF-PCP-012,172.22.52.94,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,SPC
343,15/11/2024 12:30,2F-PC-175,172.22.55.66,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,DCT
344,15/11/2024 12:30,2F-PC-131,172.22.62.38,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,OT
345,15/11/2024 12:29,GF-PC-048,172.22.52.126,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,13/02/2024 17:09,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,SPC
346,15/11/2024 12:29,2F-PC-146,172.22.57.3,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WMB
